,url,genre,game_details
390,https://store.steampowered.com/app/236390/War_Thunder/,"Action,Free to Play,Massively Multiplayer,Simulation","Single-player,MMO,Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Partial Controller Support"
391,https://store.steampowered.com/app/381210/Dead_by_Daylight/,Action,"Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
392,https://store.steampowered.com/app/239140/Dying_Light/,"Action,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor"
393,https://store.steampowered.com/app/261640/Borderlands_The_PreSequel/,"Action,RPG","Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
394,https://store.steampowered.com/app/489940/BATTALION_1944/,"Action,Massively Multiplayer","Multi-player,Online Multi-Player,Steam Achievements,Steam Workshop,In-App Purchases,Partial Controller Support"
395,https://store.steampowered.com/app/255710/Cities_Skylines/,"Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor"
396,https://store.steampowered.com/app/281990/Stellaris/,"Simulation,Strategy","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
397,https://store.steampowered.com/app/270880/American_Truck_Simulator/,"Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor"
398,https://store.steampowered.com/app/289070/Sid_Meiers_Civilization_VI/,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop"
399,https://store.steampowered.com/app/570940/DARK_SOULS_REMASTERED/,Action,"Single-player,Multi-player,Steam Achievements,Full controller support"
400,https://store.steampowered.com/app/594570/Total_War_WARHAMMER_II/,"Action,Strategy","Single-player,Multi-player,Steam Achievements,Steam Trading Cards"
401,https://store.steampowered.com/app/686810/Hell_Let_Loose/,"Action,Indie,Simulation,Strategy,Early Access",Online Multi-Player
402,https://store.steampowered.com/app/582660/Black_Desert_Online/,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy","Online Multi-Player,MMO,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support"
403,https://store.steampowered.com/sub/199943/,RPG,"Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Cloud"
404,https://store.steampowered.com/app/489830/The_Elder_Scrolls_V_Skyrim_Special_Edition/,RPG,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud"
405,https://store.steampowered.com/app/377160/Fallout_4/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Cloud"
406,https://store.steampowered.com/app/252490/Rust/,"Action,Adventure,Indie,Massively Multiplayer,RPG","Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,In-App Purchases,Valve Anti-Cheat enabled,Stats"
407,https://store.steampowered.com/app/271590/Grand_Theft_Auto_V/,"Action,Adventure","Single-player,Multi-player,Steam Achievements,Full controller support"
408,https://store.steampowered.com/app/230410/Warframe/,"Action,Free to Play","Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support"
409,https://store.steampowered.com/app/629760/MORDHAU/,"Action,Indie","Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Stats"
410,https://store.steampowered.com/app/292030/The_Witcher_3_Wild_Hunt/,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
411,https://store.steampowered.com/app/779340/Total_War_THREE_KINGDOMS/,"Action,Strategy","Single-player,Multi-player,Steam Achievements,Steam Cloud"
412,https://store.steampowered.com/app/252950/Rocket_League/,"Action,Indie,Racing,Sports","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats"
413,https://store.steampowered.com/app/39210/FINAL_FANTASY_XIV_Online/,"Massively Multiplayer,RPG","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Cross-Platform Multiplayer,Partial Controller Support"
414,https://store.steampowered.com/app/49520/Borderlands_2/,"Action,RPG","Single-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
415,https://store.steampowered.com/app/374320/DARK_SOULS_III/,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards"
416,https://store.steampowered.com/app/359550/Tom_Clancys_Rainbow_Six_Siege/,Action,"Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support"
417,https://store.steampowered.com/sub/124923/,RPG,"Single-player,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
418,https://store.steampowered.com/app/238960/Path_of_Exile/,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Steam Achievements,Steam Trading Cards,In-App Purchases"
419,https://store.steampowered.com/app/570/Dota_2/,"Action,Free to Play,Strategy","Multi-player,Co-op,Steam Trading Cards,Steam Workshop,SteamVR Collectibles,In-App Purchases,Valve Anti-Cheat enabled"
420,https://store.steampowered.com/sub/94174/,Action,"Single-player,Multi-player,Co-op,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards"
421,https://store.steampowered.com/app/306130/The_Elder_Scrolls_Online/,"Massively Multiplayer,RPG","MMO,Steam Trading Cards,Partial Controller Support"
422,https://store.steampowered.com/app/730/CounterStrike_Global_Offensive/,"Action,Free to Play","Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,In-App Purchases,Valve Anti-Cheat enabled,Stats"
423,https://store.steampowered.com/bundle/8133/Borderlands_The_Handsome_Collection/,"Action,RPG","Single-player,Co-op,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud"
424,https://store.steampowered.com/app/4500/STALKER_Shadow_of_Chernobyl/,"Action,RPG","Single-player,Multi-player"
425,https://store.steampowered.com/bundle/1729/FNaF_Franchise_Bundle/,"Indie,Simulation,Action,Strategy",Single-player
426,https://store.steampowered.com/app/429050/Feed_and_Grow_Fish/,"Action,Indie,Simulation,Early Access","Single-player,Multi-player,Co-op,Steam Achievements,Partial Controller Support"
427,https://store.steampowered.com/app/3590/Plants_vs_Zombies_GOTY_Edition/,Strategy,"Single-player,Steam Achievements"
428,https://store.steampowered.com/app/219640/Chivalry_Medieval_Warfare/,"Action,Indie","Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Includes level editor"
429,https://store.steampowered.com/app/447820/Day_of_Infamy/,"Action,Indie,Strategy","Online Multi-Player,Online Co-op,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Includes level editor,Includes Source SDK"
430,https://store.steampowered.com/app/382110/Virtual_Desktop/,Utilities,Steam Workshop
431,https://store.steampowered.com/app/541210/Cold_Waters/,"Indie,Simulation,Strategy","Single-player,Steam Trading Cards,Includes level editor"
432,https://store.steampowered.com/app/354140/Five_Nights_at_Freddys_3/,"Action,Indie,Simulation",Single-player
433,https://store.steampowered.com/app/299740/Miscreated/,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Strategy","Multi-player,Online Multi-Player,MMO,Steam Achievements,Steam Trading Cards,Partial Controller Support,Valve Anti-Cheat enabled"
434,https://store.steampowered.com/app/293780/Crawl/,"Action,Indie,RPG","Single-player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
435,https://store.steampowered.com/app/607890/Sword_Art_Online_Hollow_Realization_Deluxe_Edition/,"Action,Adventure,Casual,RPG","Single-player,Online Multi-Player,Online Co-op,Steam Achievements,Partial Controller Support,Steam Cloud"
436,https://store.steampowered.com/app/431450/Alchemists_Awakening/,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Trading Cards,Steam Workshop,Includes level editor"
437,https://store.steampowered.com/app/859580/Imperator_Rome/,"Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
438,https://store.steampowered.com/app/250320/The_Wolf_Among_Us/,Adventure,"Single-player,Steam Achievements,Full controller support"
439,https://store.steampowered.com/app/613830/CHRONO_TRIGGER/,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud"
440,https://store.steampowered.com/app/931280/Iron_Marines/,"Indie,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
441,https://store.steampowered.com/app/586950/The_Wizards__Enhanced_Edition/,"Action,Adventure","Single-player,Steam Achievements,Steam Leaderboards"
442,https://store.steampowered.com/app/551860/Abandon_Ship/,"Adventure,Indie,Strategy,Early Access","Single-player,Steam Trading Cards"
443,https://store.steampowered.com/app/268130/Heat_Signature/,"Action,Adventure,Indie,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud"
444,https://store.steampowered.com/app/748360/MY_HERO_ONES_JUSTICE/,Action,"Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
445,https://store.steampowered.com/app/99910/Puzzle_Pirates/,"Adventure,Casual,Free to Play,Massively Multiplayer,Strategy","Single-player,Multi-player,MMO,Co-op,Steam Achievements"
446,https://store.steampowered.com/app/440310/Project_Arrhythmia/,"Action,Adventure,Indie,Early Access","Single-player,Multi-player,Local Multi-Player,Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor,Steam is learning about this game 
									"
447,https://store.steampowered.com/app/546050/Puyo_PuyoTetris/,"Action,Casual","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
448,https://store.steampowered.com/app/630100/SoulWorker__Anime_Action_MMO/,"Action,Free to Play,Massively Multiplayer,RPG","Multi-player,Online Multi-Player,MMO,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support"
449,https://store.steampowered.com/bundle/3676/Ashes_of_the_Singularity_Escalation_Gold/,"Indie,Simulation,Strategy,RPG","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Downloadable Content,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Stats,Includes level editor"
450,https://store.steampowered.com/app/442120/Pinball_FX3/,Simulation,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud"
451,https://store.steampowered.com/app/848350/Katamari_Damacy_REROLL/,"Action,Casual","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
452,https://store.steampowered.com/app/798510/SUPER_DRAGON_BALL_HEROES_WORLD_MISSION/,Strategy,"Single-player,Online Multi-Player,Full controller support,Steam Cloud"
453,https://store.steampowered.com/app/468920/Ultimate_Fishing_Simulator/,"Casual,Simulation,Sports","Single-player,Multi-player,Online Multi-Player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Includes level editor"
454,https://store.steampowered.com/app/831560/WARRIORS_OROCHI_4__OROCHI/,Action,"Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards"
455,https://store.steampowered.com/app/505460/Foxhole/,"Action,Indie,Massively Multiplayer,RPG,Strategy,Early Access","Multi-player,Online Multi-Player,MMO"
456,https://store.steampowered.com/app/442070/Drawful_2/,"Casual,Indie,Strategy","Local Multi-Player,Steam Achievements,Partial Controller Support,Steam Cloud"
457,https://store.steampowered.com/app/420110/NEKOPARA_Vol_2/,"Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
458,https://store.steampowered.com/app/428690/Youtubers_Life/,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
459,https://store.steampowered.com/app/243470/Watch_Dogs/,"Action,Adventure","Single-player,Multi-player,Steam Trading Cards,Partial Controller Support"
460,https://store.steampowered.com/app/233610/Distance/,"Action,Indie,Racing","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Partial Controller Support,Steam Leaderboards,Includes level editor"
461,https://store.steampowered.com/app/365590/Tom_Clancys_The_Division/,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases"
462,https://store.steampowered.com/app/110800/LA_Noire/,"Adventure,Strategy","Single-player,Steam Achievements,Partial Controller Support"
463,https://store.steampowered.com/app/286690/Metro_2033_Redux/,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
464,https://store.steampowered.com/app/847370/Sunset_Overdrive/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
465,https://store.steampowered.com/app/327070/Gloria_Victis/,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Early Access","Multi-player,MMO,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats"
466,https://store.steampowered.com/bundle/676/NEKOPARA_complete_edition/,"Sexual Content,Nudity,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
467,https://store.steampowered.com/app/220240/Far_Cry_3/,"Action,Adventure","Single-player,Multi-player,Co-op,Partial Controller Support"
468,https://store.steampowered.com/app/503580/Duck_Season/,"Action,Adventure,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards,SteamVR Collectibles"
